epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,3771.17,1.11009,1.60387,1.3515,0.57782,0.67457,0.65711,0.42635,1.29017,1.67667,1.70832,0.0008812,0.0008812,0.0008812
20,3907.66,1.10453,1.58198,1.34881,0.57374,0.71858,0.67329,0.4243,1.28024,1.47156,1.72902,0.0008746,0.0008746,0.0008746
21,4043.21,1.10852,1.58718,1.35383,0.62195,0.69562,0.6914,0.44512,1.21982,1.62325,1.65603,0.000868,0.000868,0.000868
22,4170.87,1.09472,1.57763,1.35081,0.57444,0.68901,0.66522,0.43524,1.263,1.49157,1.67834,0.0008614,0.0008614,0.0008614
23,4297.44,1.09009,1.54056,1.33539,0.62252,0.71666,0.70435,0.45903,1.2645,1.51288,1.71485,0.0008548,0.0008548,0.0008548
24,4602.55,1.0752,1.51553,1.33246,0.61539,0.7322,0.73236,0.48489,1.19884,1.48499,1.60969,0.0008482,0.0008482,0.0008482
25,4731.38,1.08301,1.51786,1.33852,0.65645,0.66514,0.71319,0.46339,1.29323,1.52916,1.70762,0.0008416,0.0008416,0.0008416
26,4862.45,1.05789,1.46914,1.32102,0.63375,0.73277,0.74525,0.49752,1.20848,1.4253,1.63239,0.000835,0.000835,0.000835
27,4993.03,1.05135,1.45627,1.30785,0.63728,0.68708,0.74592,0.50309,1.17841,1.41002,1.63472,0.0008284,0.0008284,0.0008284
28,5134.3,1.03945,1.44065,1.31151,0.63886,0.74461,0.73398,0.48209,1.23944,1.60116,1.69435,0.0008218,0.0008218,0.0008218
29,5263.46,1.04998,1.43029,1.30056,0.70816,0.71271,0.76072,0.5107,1.18571,1.37242,1.63505,0.0008152,0.0008152,0.0008152
30,5391.18,1.04335,1.41512,1.30545,0.73383,0.7297,0.78287,0.52747,1.15922,1.20172,1.62637,0.0008086,0.0008086,0.0008086
31,5525.93,1.02187,1.38347,1.2899,0.65354,0.73658,0.74649,0.50993,1.27528,1.45262,1.73354,0.000802,0.000802,0.000802
32,5652.5,1.02929,1.3629,1.29491,0.7051,0.74642,0.75409,0.50939,1.13813,1.14154,1.59671,0.0007954,0.0007954,0.0007954
33,5788.72,1.02504,1.3626,1.28875,0.75997,0.72613,0.79072,0.54602,1.18596,1.20169,1.63712,0.0007888,0.0007888,0.0007888
34,5914.76,1.02001,1.36764,1.28402,0.7381,0.7247,0.79423,0.54272,1.16459,1.1663,1.60159,0.0007822,0.0007822,0.0007822
35,6040.13,1.00076,1.32222,1.26925,0.74654,0.74532,0.77616,0.53497,1.11991,1.15893,1.5578,0.0007756,0.0007756,0.0007756
36,6165.5,1.00349,1.3277,1.2683,0.75505,0.7164,0.79115,0.55158,1.09871,1.09209,1.53708,0.000769,0.000769,0.000769
37,6310.43,0.99244,1.30162,1.27291,0.76017,0.75165,0.80712,0.56081,1.1153,1.24828,1.51786,0.0007624,0.0007624,0.0007624
38,6440.87,0.98354,1.29167,1.26058,0.75594,0.75585,0.81377,0.56407,1.11965,1.13001,1.52693,0.0007558,0.0007558,0.0007558
39,6613.94,0.96419,1.25809,1.25092,0.71708,0.78674,0.80873,0.55962,1.12996,1.19135,1.53171,0.0007492,0.0007492,0.0007492
40,6740.49,0.96647,1.23554,1.24989,0.76651,0.78429,0.83117,0.59088,1.05597,0.98225,1.48744,0.0007426,0.0007426,0.0007426
41,6963.04,0.9508,1.21487,1.2357,0.76706,0.82612,0.84146,0.59386,1.08188,1.08609,1.52472,0.000736,0.000736,0.000736
42,7088.98,0.96326,1.24675,1.25264,0.78314,0.76194,0.834,0.59801,1.07795,1.28302,1.494,0.0007294,0.0007294,0.0007294
43,7218.06,0.95603,1.22939,1.24625,0.79712,0.77847,0.84765,0.60501,1.04243,0.97462,1.49874,0.0007228,0.0007228,0.0007228
44,7447.83,0.9409,1.20883,1.23512,0.72215,0.79092,0.82136,0.59036,1.03434,1.07882,1.50376,0.0007162,0.0007162,0.0007162
45,7573.45,0.93932,1.2048,1.22775,0.77051,0.82742,0.85632,0.61394,1.04381,1.01509,1.46112,0.0007096,0.0007096,0.0007096
46,7701.69,0.92735,1.19009,1.22958,0.79676,0.80101,0.8527,0.61174,1.03787,0.95885,1.46929,0.000703,0.000703,0.000703
47,7881.42,0.91424,1.1459,1.21875,0.80928,0.80526,0.86002,0.61793,1.06387,0.83191,1.54486,0.0006964,0.0006964,0.0006964
48,8008.6,0.92478,1.16633,1.22409,0.805,0.79542,0.85356,0.61358,1.02752,0.93902,1.50275,0.0006898,0.0006898,0.0006898
49,8238.08,0.90525,1.13563,1.20337,0.77386,0.82342,0.85607,0.61091,1.10205,1.17873,1.53048,0.0006832,0.0006832,0.0006832
50,8365.35,0.91426,1.13488,1.21346,0.799,0.79101,0.86568,0.63096,1.02567,0.93654,1.49822,0.0006766,0.0006766,0.0006766
51,8492,0.90207,1.12524,1.20254,0.80708,0.83176,0.88123,0.64786,0.99743,0.9606,1.42401,0.00067,0.00067,0.00067
52,8622.34,0.89754,1.1024,1.19303,0.81772,0.82357,0.87144,0.63139,1.02366,0.89797,1.47618,0.0006634,0.0006634,0.0006634
53,8746.77,0.90005,1.11839,1.20042,0.78757,0.82599,0.86904,0.63997,0.96453,1.03372,1.40596,0.0006568,0.0006568,0.0006568
54,8873.43,0.89066,1.09723,1.19654,0.82966,0.82853,0.88123,0.6493,0.99373,0.88793,1.45865,0.0006502,0.0006502,0.0006502
55,9000.44,0.88154,1.09216,1.1892,0.81192,0.85836,0.89004,0.65349,0.98371,0.78372,1.40661,0.0006436,0.0006436,0.0006436
56,9126.94,0.87889,1.07931,1.18712,0.84912,0.79535,0.8748,0.644,0.96327,0.81478,1.40845,0.000637,0.000637,0.000637
57,9252.36,0.86051,1.04524,1.17383,0.82812,0.81576,0.87506,0.65055,0.95188,0.81108,1.41791,0.0006304,0.0006304,0.0006304
58,9379.14,0.86168,1.05266,1.17809,0.82607,0.83853,0.88684,0.65626,0.96996,0.94325,1.40189,0.0006238,0.0006238,0.0006238
59,9534.94,0.86763,1.04509,1.17418,0.86106,0.82197,0.89309,0.66944,0.91509,0.82675,1.40173,0.0006172,0.0006172,0.0006172
60,9660.8,0.85382,1.03258,1.16514,0.84411,0.82572,0.89439,0.6692,0.97671,0.84457,1.41976,0.0006106,0.0006106,0.0006106
61,9787.74,0.85106,1.04507,1.17389,0.827,0.8606,0.89679,0.66339,0.97197,0.76245,1.4261,0.000604,0.000604,0.000604
62,10026.9,0.84971,1.03422,1.17075,0.84299,0.83498,0.89438,0.67291,0.9378,0.79612,1.40039,0.0005974,0.0005974,0.0005974
63,10153,0.84333,1.0092,1.15839,0.84524,0.8372,0.90037,0.67166,0.93949,0.72492,1.40465,0.0005908,0.0005908,0.0005908
64,10278.1,0.83315,0.99834,1.1563,0.84109,0.85874,0.90932,0.68912,0.91523,0.73606,1.36771,0.0005842,0.0005842,0.0005842
65,10403.6,0.82307,0.98949,1.14944,0.86402,0.8383,0.89949,0.67776,0.91224,0.76913,1.36185,0.0005776,0.0005776,0.0005776
66,10533.4,0.83478,0.99991,1.15913,0.84977,0.85879,0.90146,0.67768,0.96322,0.82997,1.42696,0.000571,0.000571,0.000571
67,10660.3,0.83074,0.99588,1.16401,0.85847,0.8627,0.90336,0.67115,0.92741,0.84709,1.38228,0.0005644,0.0005644,0.0005644
68,10790.8,0.82364,0.98326,1.15315,0.8507,0.85356,0.90047,0.67686,0.91601,0.73066,1.38459,0.0005578,0.0005578,0.0005578
69,10942.4,0.81633,0.96945,1.15003,0.85196,0.84411,0.89638,0.67949,0.90971,0.88154,1.37102,0.0005512,0.0005512,0.0005512
70,11069.7,0.81064,0.9574,1.14311,0.8878,0.81703,0.9023,0.69059,0.90302,0.70782,1.36131,0.0005446,0.0005446,0.0005446
71,11262.9,0.81077,0.96318,1.13567,0.83855,0.86761,0.90546,0.68814,0.93829,0.73597,1.35542,0.000538,0.000538,0.000538
72,11392.1,0.81135,0.9693,1.14673,0.84795,0.85856,0.90607,0.69512,0.89645,0.72902,1.34413,0.0005314,0.0005314,0.0005314
73,11569.2,0.79924,0.95181,1.14269,0.84058,0.88781,0.91357,0.7039,0.87694,0.76652,1.31277,0.0005248,0.0005248,0.0005248
74,11847.8,0.80294,0.9552,1.13987,0.87958,0.85303,0.91644,0.70127,0.9007,0.77042,1.34996,0.0005182,0.0005182,0.0005182
75,11972.4,0.80295,0.95133,1.13769,0.85178,0.86856,0.91083,0.70422,0.87714,0.68099,1.31445,0.0005116,0.0005116,0.0005116
76,12097.7,0.78718,0.92433,1.12564,0.84712,0.87337,0.89976,0.68976,0.8839,0.68651,1.35085,0.000505,0.000505,0.000505
77,12224.4,0.77957,0.89921,1.12254,0.87426,0.85263,0.91472,0.71549,0.83305,0.63782,1.30152,0.0004984,0.0004984,0.0004984
78,12409,0.78237,0.91214,1.11631,0.8802,0.8501,0.91575,0.71356,0.84305,0.69999,1.27706,0.0004918,0.0004918,0.0004918
79,12535.5,0.77819,0.91355,1.12354,0.87015,0.86444,0.91597,0.71049,0.83488,0.67338,1.31096,0.0004852,0.0004852,0.0004852
80,12664.6,0.77217,0.89579,1.12284,0.88194,0.86511,0.91952,0.72401,0.81883,0.70493,1.2833,0.0004786,0.0004786,0.0004786
81,12793.2,0.77804,0.90733,1.1247,0.86612,0.85762,0.91804,0.71937,0.81181,0.73241,1.26784,0.000472,0.000472,0.000472
82,12919.8,0.77891,0.9113,1.12014,0.86745,0.87973,0.91882,0.71994,0.83766,0.64502,1.2668,0.0004654,0.0004654,0.0004654
83,13043.8,0.76809,0.89645,1.11139,0.89195,0.86815,0.92403,0.73221,0.81421,0.62227,1.28035,0.0004588,0.0004588,0.0004588
84,13167.5,0.76917,0.89524,1.11123,0.86803,0.893,0.91896,0.72575,0.80163,0.65853,1.25918,0.0004522,0.0004522,0.0004522
85,13378.3,0.77157,0.89451,1.11608,0.88316,0.8722,0.92174,0.72563,0.81511,0.62611,1.25789,0.0004456,0.0004456,0.0004456
86,13505.3,0.75655,0.87128,1.11102,0.89497,0.87695,0.92354,0.72468,0.81451,0.5968,1.28929,0.000439,0.000439,0.000439
87,13727.1,0.74753,0.85746,1.10465,0.84641,0.90222,0.92112,0.72002,0.82948,0.60396,1.28651,0.0004324,0.0004324,0.0004324
88,13851.9,0.74594,0.86507,1.09914,0.884,0.85047,0.91047,0.71341,0.8191,0.62718,1.27734,0.0004258,0.0004258,0.0004258
89,14120.7,0.75368,0.86585,1.10546,0.88376,0.86079,0.91563,0.72017,0.82299,0.66582,1.28148,0.0004192,0.0004192,0.0004192
90,14245.1,0.74827,0.85455,1.10168,0.86748,0.88619,0.9097,0.71377,0.81579,0.69075,1.28211,0.0004126,0.0004126,0.0004126
91,14370.1,0.74263,0.84839,1.10022,0.87979,0.88264,0.92284,0.73594,0.79802,0.66772,1.24976,0.000406,0.000406,0.000406
92,14496.9,0.71867,0.82658,1.08885,0.88493,0.86468,0.92052,0.73122,0.80576,0.68015,1.28887,0.0003994,0.0003994,0.0003994
93,14621.1,0.73739,0.84227,1.09008,0.89134,0.86268,0.92751,0.73662,0.80032,0.60372,1.26677,0.0003928,0.0003928,0.0003928
94,14753.5,0.72742,0.84705,1.10166,0.89636,0.87187,0.93223,0.74517,0.80092,0.6273,1.25464,0.0003862,0.0003862,0.0003862
95,14881.4,0.72799,0.82929,1.09256,0.89361,0.89171,0.93019,0.74124,0.79815,0.62736,1.25509,0.0003796,0.0003796,0.0003796
96,15077.4,0.70865,0.80823,1.07468,0.88765,0.88957,0.9294,0.7433,0.8004,0.59673,1.25979,0.000373,0.000373,0.000373
97,15203,0.71055,0.81396,1.07895,0.89946,0.87675,0.92922,0.74168,0.77622,0.57142,1.23433,0.0003664,0.0003664,0.0003664
98,15331,0.71759,0.81785,1.08223,0.89222,0.90643,0.9337,0.75173,0.78588,0.60918,1.22238,0.0003598,0.0003598,0.0003598
99,15455.5,0.70653,0.80088,1.0739,0.8796,0.90342,0.93113,0.74628,0.79519,0.6107,1.23763,0.0003532,0.0003532,0.0003532
100,15761.8,0.7078,0.80758,1.07554,0.88918,0.90788,0.92553,0.74545,0.78375,0.58745,1.23498,0.0003466,0.0003466,0.0003466
101,15931.2,0.70409,0.8041,1.08045,0.88945,0.89308,0.93666,0.74279,0.90208,0.65961,1.34676,0.00034,0.00034,0.00034
102,16058.1,0.71074,0.81353,1.08203,0.89279,0.90119,0.93247,0.7487,0.77277,0.57898,1.22775,0.0003334,0.0003334,0.0003334
103,16186.7,0.69774,0.80132,1.07424,0.90218,0.89108,0.93299,0.75142,0.76158,0.5709,1.22575,0.0003268,0.0003268,0.0003268
104,16312.3,0.70241,0.80139,1.07131,0.88254,0.90168,0.9317,0.75312,0.74802,0.57872,1.22935,0.0003202,0.0003202,0.0003202
105,16438.9,0.69865,0.78816,1.06743,0.89135,0.90169,0.93283,0.75468,0.74023,0.57975,1.21831,0.0003136,0.0003136,0.0003136
106,16608.9,0.69075,0.78337,1.06525,0.88059,0.9042,0.93176,0.74921,0.75625,0.55615,1.23433,0.000307,0.000307,0.000307
107,16734.4,0.68905,0.78297,1.06452,0.88255,0.90095,0.93324,0.75266,0.79378,0.58138,1.26049,0.0003004,0.0003004,0.0003004
108,16860.8,0.68481,0.77408,1.06297,0.92081,0.87601,0.93593,0.75574,0.77749,0.56745,1.2361,0.0002938,0.0002938,0.0002938
109,16988.2,0.68467,0.77921,1.06567,0.89035,0.89868,0.93488,0.75644,0.72902,0.58214,1.20584,0.0002872,0.0002872,0.0002872
110,17116.7,0.67199,0.76311,1.06137,0.89774,0.89412,0.93734,0.75807,0.75911,0.57362,1.23038,0.0002806,0.0002806,0.0002806
111,17244.7,0.67692,0.7727,1.06334,0.91179,0.87704,0.93887,0.76137,0.76891,0.52448,1.23947,0.000274,0.000274,0.000274
112,17372.1,0.66674,0.75035,1.0561,0.91641,0.89621,0.93873,0.76395,0.7524,0.53254,1.21411,0.0002674,0.0002674,0.0002674
113,17497.7,0.66741,0.75925,1.05495,0.89593,0.9026,0.93732,0.76373,0.74087,0.57553,1.21372,0.0002608,0.0002608,0.0002608
114,17623.1,0.67674,0.75561,1.0577,0.9109,0.88291,0.9392,0.77185,0.74836,0.5748,1.22435,0.0002542,0.0002542,0.0002542
115,17747.9,0.66579,0.75141,1.0528,0.91762,0.88281,0.93572,0.76667,0.73869,0.57171,1.22129,0.0002476,0.0002476,0.0002476
116,17872.7,0.67684,0.75783,1.0562,0.90824,0.88011,0.93474,0.76257,0.74419,0.56951,1.21199,0.000241,0.000241,0.000241
117,17998.3,0.66748,0.74836,1.05479,0.88013,0.91135,0.93451,0.76168,0.74841,0.59337,1.21882,0.0002344,0.0002344,0.0002344
118,18124.9,0.65093,0.72764,1.04563,0.88107,0.90574,0.93351,0.76393,0.77041,0.58467,1.2254,0.0002278,0.0002278,0.0002278
119,18254.9,0.65089,0.7291,1.04695,0.89528,0.90627,0.93972,0.77014,0.72119,0.55229,1.19409,0.0002212,0.0002212,0.0002212
120,18379.8,0.65274,0.73491,1.04495,0.88695,0.91557,0.93965,0.77422,0.7175,0.57667,1.19924,0.0002146,0.0002146,0.0002146
121,18506.8,0.64433,0.72241,1.04086,0.90868,0.89807,0.93974,0.77586,0.70959,0.52536,1.18434,0.000208,0.000208,0.000208
122,18632.6,0.66393,0.74493,1.05072,0.90094,0.91044,0.9388,0.77639,0.71517,0.56115,1.18135,0.0002014,0.0002014,0.0002014
123,18760.8,0.64777,0.72206,1.04426,0.90295,0.90151,0.93904,0.77379,0.7456,0.5683,1.20712,0.0001948,0.0001948,0.0001948
124,18886.2,0.64249,0.71054,1.03933,0.90008,0.91844,0.94222,0.7761,0.79794,0.61665,1.23938,0.0001882,0.0001882,0.0001882
125,19087.8,0.64337,0.71055,1.03917,0.8949,0.90777,0.94095,0.77411,0.7179,0.51752,1.20205,0.0001816,0.0001816,0.0001816
126,19214.9,0.63182,0.69945,1.0328,0.90917,0.89368,0.94157,0.77541,0.72143,0.52246,1.19916,0.000175,0.000175,0.000175
127,19339.3,0.63034,0.70159,1.03442,0.91688,0.8971,0.94355,0.77528,0.74487,0.53535,1.20801,0.0001684,0.0001684,0.0001684
128,19465.6,0.645,0.72996,1.04602,0.91273,0.9032,0.94363,0.7736,0.72906,0.52466,1.19667,0.0001618,0.0001618,0.0001618
129,19593,0.62654,0.69233,1.03143,0.90887,0.9138,0.94378,0.77764,0.7014,0.49153,1.17038,0.0001552,0.0001552,0.0001552
130,19719.6,0.62813,0.701,1.02956,0.9114,0.90656,0.94476,0.77997,0.6915,0.50392,1.16514,0.0001486,0.0001486,0.0001486
131,19846,0.63932,0.71001,1.0396,0.91468,0.91739,0.94467,0.7826,0.6938,0.45375,1.1658,0.000142,0.000142,0.000142
132,19975.3,0.62942,0.69904,1.03335,0.90939,0.92139,0.94421,0.78351,0.69791,0.44897,1.16507,0.0001354,0.0001354,0.0001354
133,20105.1,0.62083,0.6873,1.0306,0.9168,0.91538,0.94296,0.7824,0.68052,0.43337,1.16116,0.0001288,0.0001288,0.0001288
134,20232.9,0.61757,0.6889,1.02842,0.92544,0.90923,0.94288,0.78206,0.68674,0.43277,1.16086,0.0001222,0.0001222,0.0001222
135,20360,0.62083,0.68183,1.02145,0.91922,0.91395,0.94234,0.78264,0.6837,0.41931,1.16052,0.0001156,0.0001156,0.0001156
136,20486,0.63109,0.69953,1.03041,0.91774,0.91315,0.94314,0.78531,0.68926,0.43626,1.16698,0.000109,0.000109,0.000109
137,20611.7,0.62098,0.6892,1.02713,0.91266,0.91426,0.94409,0.78698,0.69434,0.45011,1.17162,0.0001024,0.0001024,0.0001024
138,20739.5,0.60818,0.6748,1.02105,0.91088,0.91379,0.94595,0.78946,0.69104,0.44464,1.17535,9.58e-05,9.58e-05,9.58e-05
139,20867.4,0.60665,0.67314,1.02037,0.92465,0.90068,0.94526,0.78769,0.69622,0.46807,1.17812,8.92e-05,8.92e-05,8.92e-05
140,21016,0.61627,0.68556,1.02549,0.91961,0.91248,0.94562,0.78995,0.69012,0.46267,1.17005,8.26e-05,8.26e-05,8.26e-05
141,21211.7,0.44833,0.36939,0.92416,0.9201,0.9192,0.94083,0.7819,0.69964,0.47646,1.18351,7.6e-05,7.6e-05,7.6e-05
142,21337.6,0.43135,0.35084,0.91757,0.91857,0.91793,0.9409,0.78204,0.70223,0.46623,1.19664,6.94e-05,6.94e-05,6.94e-05
143,21580.7,0.42683,0.34185,0.91051,0.91376,0.92243,0.94223,0.78395,0.70031,0.45823,1.18555,6.28e-05,6.28e-05,6.28e-05
144,21703.9,0.42067,0.33223,0.90851,0.91496,0.92247,0.9446,0.79022,0.69659,0.43452,1.18095,5.62e-05,5.62e-05,5.62e-05
145,21831.3,0.41805,0.33078,0.90881,0.9167,0.91879,0.94431,0.78743,0.69134,0.45884,1.17961,4.96e-05,4.96e-05,4.96e-05
146,21956.6,0.41572,0.32759,0.90867,0.92838,0.91202,0.94391,0.7884,0.68672,0.42807,1.17141,4.3e-05,4.3e-05,4.3e-05
147,22080.2,0.40985,0.3189,0.90376,0.92231,0.91283,0.94386,0.78858,0.68724,0.42587,1.16946,3.64e-05,3.64e-05,3.64e-05
148,22205.3,0.40827,0.32348,0.90817,0.91923,0.91175,0.94434,0.78981,0.68742,0.42315,1.16624,2.98e-05,2.98e-05,2.98e-05
149,22329.9,0.40635,0.32099,0.90613,0.91997,0.91297,0.94344,0.79153,0.68993,0.42087,1.17002,2.32e-05,2.32e-05,2.32e-05
150,22456.3,0.39985,0.31744,0.90653,0.92315,0.90686,0.94402,0.78942,0.69373,0.41547,1.17711,1.66e-05,1.66e-05,1.66e-05
