epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,689.854,1.00307,1.38373,1.18862,0.58956,0.62707,0.61562,0.38033,1.35224,1.30998,1.55242,0.0091585,0.0091585,0.0091585
19,726.279,1.00338,1.35994,1.1901,0.58878,0.63004,0.64315,0.39282,1.36748,1.25501,1.58838,0.009109,0.009109,0.009109
20,761.384,0.99449,1.33827,1.18182,0.56283,0.67699,0.62998,0.39958,1.35131,1.23215,1.57281,0.0090595,0.0090595,0.0090595
21,797.112,0.98212,1.32495,1.17954,0.60947,0.68045,0.68916,0.43605,1.29929,1.16436,1.51659,0.00901,0.00901,0.00901
22,832.921,0.98274,1.30204,1.17492,0.61064,0.68385,0.68784,0.43776,1.30219,1.12368,1.50399,0.0089605,0.0089605,0.0089605
23,868.306,0.98038,1.27355,1.17573,0.64315,0.69046,0.68542,0.44254,1.32272,1.15369,1.50905,0.008911,0.008911,0.008911
24,899.812,0.9702,1.24696,1.16296,0.59571,0.69596,0.68555,0.42129,1.33076,1.09647,1.54365,0.0088615,0.0088615,0.0088615
25,931.136,0.96455,1.24546,1.16371,0.64854,0.67448,0.68315,0.42829,1.32137,1.1294,1.53231,0.008812,0.008812,0.008812
26,966.006,0.95445,1.22113,1.15578,0.64668,0.69241,0.72555,0.45893,1.30131,1.03119,1.51546,0.0087625,0.0087625,0.0087625
27,998.379,0.94489,1.20076,1.14932,0.65163,0.72379,0.73601,0.45829,1.31506,1.03727,1.52922,0.008713,0.008713,0.008713
28,1031.73,0.94406,1.1996,1.15546,0.67963,0.6867,0.70937,0.44063,1.32364,1.13309,1.55259,0.0086635,0.0086635,0.0086635
29,1064.88,0.93664,1.1763,1.14836,0.58003,0.71154,0.68647,0.42776,1.3401,1.17455,1.57034,0.008614,0.008614,0.008614
30,1098.95,0.93095,1.1587,1.14433,0.67048,0.69388,0.75195,0.49386,1.24474,0.98154,1.45613,0.0085645,0.0085645,0.0085645
31,1132.76,0.91837,1.14401,1.13777,0.67815,0.6888,0.71086,0.46633,1.25306,1.0262,1.46814,0.008515,0.008515,0.008515
32,1169.96,0.91755,1.13068,1.13233,0.67325,0.68245,0.729,0.47618,1.25117,1.01642,1.48448,0.0084655,0.0084655,0.0084655
33,1203.78,0.91327,1.11233,1.13197,0.76024,0.70089,0.77424,0.51274,1.23352,0.92356,1.43766,0.008416,0.008416,0.008416
34,1237.37,0.91758,1.10782,1.13316,0.65132,0.70877,0.71698,0.46249,1.32513,1.09348,1.53489,0.0083665,0.0083665,0.0083665
35,1271.16,0.90012,1.09193,1.12565,0.70172,0.71878,0.7716,0.50796,1.24916,0.97242,1.45836,0.008317,0.008317,0.008317
36,1306.07,0.90064,1.0863,1.12406,0.65561,0.82401,0.78076,0.51081,1.24765,0.90869,1.44656,0.0082675,0.0082675,0.0082675
37,1341.13,0.89145,1.05926,1.11868,0.75006,0.72255,0.79594,0.53408,1.21394,0.87874,1.44566,0.008218,0.008218,0.008218
38,1377.28,0.88616,1.05997,1.11245,0.67807,0.74915,0.78179,0.52224,1.19453,0.93895,1.41589,0.0081685,0.0081685,0.0081685
39,1414.56,0.88943,1.0588,1.11619,0.74126,0.73238,0.78236,0.52231,1.2194,0.89498,1.42473,0.008119,0.008119,0.008119
40,1448.13,0.87432,1.0529,1.11007,0.71051,0.7689,0.79366,0.53817,1.18903,0.89775,1.41254,0.0080695,0.0080695,0.0080695
41,1481.74,0.87388,1.03666,1.11136,0.74591,0.76972,0.81233,0.54749,1.16616,0.83844,1.39316,0.00802,0.00802,0.00802
42,1515.97,0.87054,1.02045,1.10345,0.74383,0.7763,0.81818,0.55418,1.17469,0.83186,1.40668,0.0079705,0.0079705,0.0079705
43,1551.69,0.86429,1.02105,1.10704,0.73776,0.765,0.7928,0.52699,1.18878,0.87394,1.40602,0.007921,0.007921,0.007921
44,1585.76,0.85798,1.00735,1.09819,0.72754,0.79083,0.81041,0.5498,1.1827,0.83362,1.4032,0.0078715,0.0078715,0.0078715
45,1619.57,0.85081,1.00242,1.09909,0.74771,0.77963,0.81138,0.55888,1.15825,0.81399,1.38757,0.007822,0.007822,0.007822
46,1653.9,0.85182,0.98971,1.09665,0.78428,0.78599,0.83869,0.58162,1.14445,0.77334,1.37436,0.0077725,0.0077725,0.0077725
47,1689.09,0.84834,0.98415,1.09081,0.69041,0.75425,0.76527,0.52815,1.14223,0.91988,1.37036,0.007723,0.007723,0.007723
48,1724.88,0.84258,0.96943,1.09274,0.75151,0.76188,0.80372,0.55613,1.16149,0.85255,1.37815,0.0076735,0.0076735,0.0076735
49,1760.34,0.84376,0.96688,1.08896,0.8115,0.76418,0.83808,0.58497,1.12632,0.78726,1.36401,0.007624,0.007624,0.007624
50,1796.06,0.83075,0.95538,1.08352,0.75082,0.78319,0.82213,0.57389,1.12887,0.7703,1.37268,0.0075745,0.0075745,0.0075745
51,1831.46,0.82418,0.93395,1.0771,0.71186,0.74734,0.79619,0.54533,1.16103,0.8728,1.38131,0.007525,0.007525,0.007525
52,1865.71,0.82643,0.94279,1.08365,0.77139,0.79825,0.83133,0.59243,1.10415,0.7561,1.3399,0.0074755,0.0074755,0.0074755
53,1899.32,0.81703,0.93581,1.07781,0.76545,0.75569,0.81774,0.56551,1.14928,0.81929,1.36705,0.007426,0.007426,0.007426
54,1933.62,0.81994,0.92648,1.0799,0.78794,0.75983,0.83722,0.58243,1.13382,0.79902,1.36697,0.0073765,0.0073765,0.0073765
55,1969.81,0.8198,0.92851,1.07664,0.74704,0.79461,0.83663,0.59142,1.13065,0.76548,1.36622,0.007327,0.007327,0.007327
56,2005.81,0.81299,0.91464,1.07044,0.80776,0.80163,0.8483,0.6032,1.07781,0.7043,1.31518,0.0072775,0.0072775,0.0072775
57,2041.53,0.81121,0.91028,1.07297,0.77828,0.79243,0.84008,0.58427,1.1327,0.77574,1.36721,0.007228,0.007228,0.007228
58,2077.57,0.80774,0.89707,1.06487,0.75576,0.82144,0.85243,0.6209,1.05327,0.70804,1.31204,0.0071785,0.0071785,0.0071785
59,2113.3,0.80356,0.89781,1.07043,0.7835,0.80846,0.85332,0.60728,1.10802,0.70892,1.34815,0.007129,0.007129,0.007129
60,2146.54,0.79561,0.88827,1.06302,0.77204,0.79344,0.84896,0.60468,1.1057,0.75619,1.32825,0.0070795,0.0070795,0.0070795
61,2179.94,0.79189,0.88064,1.06114,0.78908,0.79036,0.83944,0.59823,1.07734,0.73988,1.31104,0.00703,0.00703,0.00703
62,2212.72,0.79133,0.87264,1.06009,0.78209,0.77455,0.82588,0.58758,1.08424,0.7629,1.33762,0.0069805,0.0069805,0.0069805
63,2246.65,0.78613,0.8597,1.06099,0.82151,0.80681,0.86081,0.62228,1.05894,0.69123,1.30117,0.006931,0.006931,0.006931
64,2279.83,0.78977,0.86842,1.06133,0.79758,0.84168,0.87328,0.63267,1.06157,0.66105,1.31599,0.0068815,0.0068815,0.0068815
65,2312.62,0.78054,0.85929,1.05479,0.8027,0.79135,0.85769,0.61926,1.06345,0.70708,1.30039,0.006832,0.006832,0.006832
66,2345.47,0.76935,0.85164,1.04961,0.78712,0.82738,0.86262,0.62232,1.06774,0.6934,1.30507,0.0067825,0.0067825,0.0067825
67,2378.77,0.77862,0.85125,1.05078,0.79818,0.82686,0.86294,0.6251,1.04363,0.71653,1.29266,0.006733,0.006733,0.006733
68,2412.2,0.77629,0.83479,1.05234,0.79557,0.82763,0.86002,0.62261,1.0786,0.69993,1.31371,0.0066835,0.0066835,0.0066835
69,2446.48,0.76778,0.83232,1.04604,0.81708,0.82719,0.86763,0.64063,1.02984,0.67146,1.27619,0.006634,0.006634,0.006634
70,2480.85,0.76703,0.83159,1.04429,0.81182,0.81785,0.86508,0.63543,1.03871,0.66769,1.28446,0.0065845,0.0065845,0.0065845
71,2513.9,0.7712,0.83213,1.04821,0.80164,0.84125,0.86504,0.62831,1.02771,0.67583,1.28765,0.006535,0.006535,0.006535
72,2547.09,0.75875,0.81967,1.04263,0.80866,0.82851,0.87388,0.63915,1.0267,0.65554,1.27917,0.0064855,0.0064855,0.0064855
73,2580.44,0.75347,0.8078,1.0419,0.82715,0.78942,0.86148,0.63041,1.03767,0.73243,1.27913,0.006436,0.006436,0.006436
74,2613.16,0.74986,0.807,1.03734,0.82325,0.8058,0.86765,0.63646,1.02354,0.68167,1.28102,0.0063865,0.0063865,0.0063865
75,2645.93,0.74419,0.80692,1.02996,0.83934,0.79707,0.86482,0.63554,1.03001,0.6483,1.26135,0.006337,0.006337,0.006337
76,2679.5,0.7425,0.80143,1.03624,0.80276,0.82392,0.87031,0.63312,1.02473,0.64666,1.28565,0.0062875,0.0062875,0.0062875
77,2713.25,0.74412,0.79634,1.03572,0.83423,0.84001,0.87952,0.6498,1.00501,0.62313,1.27211,0.006238,0.006238,0.006238
78,2746.4,0.74216,0.79077,1.03321,0.82184,0.82907,0.87589,0.65023,0.99982,0.62727,1.25746,0.0061885,0.0061885,0.0061885
79,2779.31,0.74337,0.79135,1.03339,0.80461,0.83704,0.87644,0.64739,1.0179,0.64947,1.2593,0.006139,0.006139,0.006139
80,2814.53,0.74701,0.78219,1.03142,0.84741,0.82618,0.88056,0.65945,0.99128,0.60992,1.24284,0.0060895,0.0060895,0.0060895
81,2850.04,0.73402,0.7808,1.02907,0.83159,0.82189,0.88781,0.65667,1.00364,0.65371,1.26323,0.00604,0.00604,0.00604
82,2884.9,0.73164,0.7715,1.02668,0.81913,0.84016,0.87804,0.65878,0.98811,0.6483,1.24493,0.0059905,0.0059905,0.0059905
83,2919.62,0.73151,0.76788,1.02873,0.83697,0.79585,0.88106,0.66389,0.9669,0.65128,1.24026,0.005941,0.005941,0.005941
84,2953.77,0.72763,0.77259,1.02582,0.83309,0.81778,0.88139,0.66557,0.98728,0.64864,1.25373,0.0058915,0.0058915,0.0058915
85,2987.38,0.72717,0.76415,1.02566,0.83346,0.85963,0.89741,0.67714,0.97636,0.60136,1.23738,0.005842,0.005842,0.005842
86,3020.86,0.72358,0.75886,1.02321,0.85433,0.82639,0.89173,0.67725,0.96722,0.62132,1.21722,0.0057925,0.0057925,0.0057925
87,3054.33,0.71487,0.75059,1.01344,0.84479,0.83121,0.88307,0.67131,0.95853,0.62663,1.22279,0.005743,0.005743,0.005743
88,3087.81,0.71227,0.74837,1.01957,0.83225,0.85132,0.89747,0.67282,0.9699,0.60084,1.24342,0.0056935,0.0056935,0.0056935
89,3121.22,0.71685,0.75442,1.01855,0.83164,0.82962,0.88858,0.67146,0.9881,0.61877,1.24135,0.005644,0.005644,0.005644
90,3155.64,0.71102,0.73584,1.01799,0.83071,0.85947,0.89803,0.6813,0.95739,0.58366,1.22475,0.0055945,0.0055945,0.0055945
91,3190.97,0.70787,0.74193,1.01939,0.84974,0.82345,0.89294,0.68248,0.95802,0.62072,1.22723,0.005545,0.005545,0.005545
92,3224.66,0.70582,0.73296,1.01433,0.84157,0.85612,0.90868,0.68242,0.96633,0.58911,1.22852,0.0054955,0.0054955,0.0054955
93,3257.96,0.70411,0.73187,1.01225,0.83537,0.86916,0.90391,0.69088,0.95035,0.57894,1.22729,0.005446,0.005446,0.005446
94,3292.82,0.69738,0.72212,1.01136,0.85461,0.84319,0.90032,0.68739,0.95581,0.59945,1.21671,0.0053965,0.0053965,0.0053965
95,3327.77,0.70178,0.72832,1.01283,0.85368,0.84002,0.89975,0.68601,0.94614,0.59236,1.21289,0.005347,0.005347,0.005347
96,3361.82,0.69038,0.71744,1.00698,0.83621,0.87661,0.9091,0.69602,0.94912,0.57393,1.20961,0.0052975,0.0052975,0.0052975
97,3396.05,0.69072,0.71686,1.00928,0.85703,0.85482,0.91058,0.70237,0.92749,0.56493,1.19467,0.005248,0.005248,0.005248
98,3430.66,0.69173,0.717,1.00503,0.84926,0.84863,0.90329,0.69846,0.92489,0.58213,1.19729,0.0051985,0.0051985,0.0051985
99,3465.52,0.69321,0.71305,1.00659,0.8683,0.83807,0.90864,0.69498,0.9442,0.58031,1.21118,0.005149,0.005149,0.005149
100,3501.15,0.68894,0.70467,1.00358,0.87192,0.85728,0.90861,0.70188,0.91182,0.56148,1.19337,0.0050995,0.0050995,0.0050995
101,3537.33,0.68574,0.70242,1.00291,0.85628,0.87431,0.90347,0.69767,0.91878,0.55182,1.19979,0.00505,0.00505,0.00505
102,3572.82,0.68537,0.70681,0.99975,0.84043,0.87643,0.90866,0.6839,0.93808,0.56648,1.20289,0.0050005,0.0050005,0.0050005
103,3608.32,0.68428,0.7023,1.00446,0.83986,0.86841,0.90093,0.6955,0.91311,0.56772,1.19854,0.004951,0.004951,0.004951
104,3644.29,0.68252,0.69995,1.00199,0.89709,0.83744,0.90896,0.69602,0.92821,0.5675,1.1949,0.0049015,0.0049015,0.0049015
105,3680.48,0.6736,0.68564,0.99801,0.83832,0.88384,0.91288,0.70843,0.89873,0.53603,1.18224,0.004852,0.004852,0.004852
106,3716.29,0.67647,0.69046,1.00237,0.84929,0.87173,0.91503,0.70696,0.9102,0.54207,1.18924,0.0048025,0.0048025,0.0048025
107,3750,0.6737,0.68817,0.99828,0.87532,0.83884,0.91019,0.70584,0.90642,0.55921,1.18654,0.004753,0.004753,0.004753
108,3783.84,0.66604,0.68485,0.99575,0.86045,0.8618,0.91854,0.7166,0.8986,0.54259,1.16657,0.0047035,0.0047035,0.0047035
109,3817.26,0.66622,0.68039,0.9934,0.8806,0.84696,0.91706,0.71439,0.90686,0.52442,1.18076,0.004654,0.004654,0.004654
110,3851.16,0.67286,0.67329,0.99265,0.87641,0.85518,0.91634,0.71079,0.90028,0.54402,1.16832,0.0046045,0.0046045,0.0046045
111,3885.46,0.65948,0.66606,0.99348,0.83296,0.89101,0.90784,0.70569,0.89251,0.53649,1.18272,0.004555,0.004555,0.004555
112,3919.74,0.65823,0.66388,0.98868,0.87408,0.86956,0.9176,0.71827,0.88234,0.51875,1.17791,0.0045055,0.0045055,0.0045055
113,3953.74,0.66288,0.66665,0.99206,0.87716,0.86553,0.91695,0.7153,0.89345,0.53034,1.17102,0.004456,0.004456,0.004456
114,3990.01,0.66411,0.67146,0.98981,0.8689,0.86818,0.91192,0.71764,0.87806,0.52942,1.15187,0.0044065,0.0044065,0.0044065
115,4026.24,0.65406,0.65775,0.98741,0.87607,0.87719,0.91418,0.7137,0.87881,0.52795,1.15867,0.004357,0.004357,0.004357
116,4061.92,0.65263,0.66174,0.98756,0.84651,0.87814,0.90888,0.71631,0.87052,0.54275,1.15049,0.0043075,0.0043075,0.0043075
117,4095.8,0.65469,0.65275,0.9886,0.86429,0.88123,0.9151,0.71619,0.87711,0.53602,1.16566,0.004258,0.004258,0.004258
118,4129.92,0.65182,0.66127,0.98904,0.88686,0.85467,0.91343,0.71517,0.86321,0.52364,1.16322,0.0042085,0.0042085,0.0042085
119,4164.53,0.65626,0.65193,0.98611,0.87776,0.85144,0.91507,0.71914,0.88005,0.53793,1.1625,0.004159,0.004159,0.004159
120,4198.35,0.65083,0.65006,0.98366,0.88912,0.85907,0.92255,0.72263,0.87995,0.52617,1.16051,0.0041095,0.0041095,0.0041095
121,4230.64,0.64329,0.64564,0.98247,0.84951,0.88675,0.91049,0.71559,0.87776,0.53473,1.15955,0.00406,0.00406,0.00406
122,4261.07,0.64229,0.6443,0.97998,0.8515,0.883,0.91246,0.72095,0.85892,0.52746,1.15104,0.0040105,0.0040105,0.0040105
123,4291.21,0.63779,0.63732,0.98001,0.87808,0.85661,0.91291,0.72118,0.86218,0.52546,1.1484,0.003961,0.003961,0.003961
124,4325.33,0.63976,0.63952,0.97815,0.86237,0.88602,0.91507,0.72161,0.86189,0.51585,1.14605,0.0039115,0.0039115,0.0039115
125,4355.22,0.63696,0.63322,0.97745,0.8833,0.87817,0.92373,0.72445,0.86825,0.51311,1.15332,0.003862,0.003862,0.003862
126,4385.09,0.63751,0.63279,0.97988,0.874,0.88635,0.92392,0.72142,0.88296,0.52321,1.17554,0.0038125,0.0038125,0.0038125
127,4415.22,0.6347,0.62509,0.97609,0.86988,0.87615,0.92117,0.71672,0.88594,0.52826,1.17742,0.003763,0.003763,0.003763
128,4445.49,0.63103,0.62506,0.97883,0.8645,0.87977,0.92415,0.73077,0.86082,0.51347,1.16323,0.0037135,0.0037135,0.0037135
129,4475.72,0.63407,0.62879,0.97674,0.90572,0.85809,0.92242,0.72418,0.86031,0.50228,1.15771,0.003664,0.003664,0.003664
130,4505.8,0.62444,0.61987,0.97715,0.8548,0.89718,0.91701,0.72328,0.84921,0.50786,1.15315,0.0036145,0.0036145,0.0036145
131,4535.76,0.62243,0.62023,0.97133,0.87642,0.86849,0.91502,0.71915,0.85493,0.51317,1.13796,0.003565,0.003565,0.003565
132,4565.82,0.622,0.61377,0.97121,0.88316,0.85238,0.91391,0.72529,0.85573,0.51844,1.13223,0.0035155,0.0035155,0.0035155
133,4595.92,0.6148,0.60932,0.96823,0.86732,0.87068,0.91277,0.72022,0.85222,0.52668,1.13833,0.003466,0.003466,0.003466
134,4626.31,0.62035,0.60658,0.96859,0.88811,0.85413,0.91503,0.72373,0.83748,0.51084,1.13531,0.0034165,0.0034165,0.0034165
135,4656.95,0.6155,0.61182,0.97005,0.9011,0.84693,0.91567,0.72594,0.83742,0.50528,1.13772,0.003367,0.003367,0.003367
136,4687.48,0.61977,0.61105,0.96733,0.87501,0.88192,0.91667,0.7273,0.8406,0.51202,1.13646,0.0033175,0.0033175,0.0033175
137,4718.08,0.61418,0.60203,0.97191,0.88864,0.863,0.91662,0.7288,0.84177,0.50768,1.14535,0.003268,0.003268,0.003268
138,4748.6,0.61694,0.60479,0.96581,0.86422,0.88373,0.91802,0.73064,0.83686,0.50847,1.13737,0.0032185,0.0032185,0.0032185
139,4779.6,0.60683,0.59651,0.96641,0.89061,0.87293,0.92107,0.73239,0.83387,0.49675,1.13486,0.003169,0.003169,0.003169
140,4809.96,0.61115,0.6013,0.96799,0.88044,0.87118,0.91761,0.73226,0.83203,0.50486,1.12503,0.0031195,0.0031195,0.0031195
141,4840.51,0.60871,0.59307,0.96277,0.88694,0.87711,0.92003,0.73516,0.83216,0.50351,1.11958,0.00307,0.00307,0.00307
142,4870.86,0.60862,0.59462,0.96054,0.88315,0.87792,0.92158,0.73815,0.83047,0.4974,1.1182,0.0030205,0.0030205,0.0030205
143,4901.15,0.60834,0.59608,0.96536,0.88947,0.87356,0.92285,0.73819,0.83295,0.50117,1.12314,0.002971,0.002971,0.002971
144,4931.26,0.60382,0.59957,0.96697,0.88491,0.884,0.92753,0.74298,0.82814,0.49182,1.12876,0.0029215,0.0029215,0.0029215
145,4961.41,0.59604,0.58349,0.96146,0.89375,0.87943,0.93074,0.74741,0.82204,0.49423,1.1277,0.002872,0.002872,0.002872
146,4991.18,0.60425,0.58726,0.96162,0.89496,0.87084,0.93273,0.75111,0.81842,0.48845,1.11576,0.0028225,0.0028225,0.0028225
147,5021.04,0.58798,0.57705,0.95625,0.87844,0.89716,0.92403,0.74295,0.82008,0.49118,1.10739,0.002773,0.002773,0.002773
148,5051.06,0.59081,0.5785,0.95543,0.86513,0.91119,0.92727,0.74785,0.8162,0.48976,1.10542,0.0027235,0.0027235,0.0027235
149,5081.46,0.59573,0.58095,0.95957,0.88978,0.87769,0.92597,0.74422,0.81613,0.49081,1.11676,0.002674,0.002674,0.002674
150,5111.86,0.59172,0.57862,0.95806,0.90202,0.86981,0.92426,0.74752,0.811,0.48603,1.11645,0.0026245,0.0026245,0.0026245
151,5142.55,0.58536,0.56745,0.95502,0.88034,0.88902,0.92866,0.74888,0.80549,0.48037,1.11176,0.002575,0.002575,0.002575
152,5173.19,0.58561,0.57201,0.95776,0.87925,0.89176,0.92681,0.74781,0.80976,0.47981,1.11359,0.0025255,0.0025255,0.0025255
153,5203.65,0.58223,0.56284,0.95095,0.87207,0.90235,0.92741,0.74823,0.81019,0.48468,1.10807,0.002476,0.002476,0.002476
154,5234.12,0.57983,0.56111,0.95282,0.87972,0.89682,0.92862,0.75128,0.80497,0.48819,1.10255,0.0024265,0.0024265,0.0024265
155,5264.73,0.57887,0.5634,0.95008,0.87956,0.90218,0.92985,0.75254,0.80566,0.48002,1.10091,0.002377,0.002377,0.002377
156,5295.24,0.57827,0.55208,0.94947,0.89037,0.89124,0.92845,0.75251,0.79966,0.47669,1.08909,0.0023275,0.0023275,0.0023275
157,5325.67,0.57645,0.55763,0.95137,0.88255,0.90855,0.92824,0.75288,0.79682,0.46876,1.08995,0.002278,0.002278,0.002278
158,5356.23,0.57795,0.55622,0.95442,0.89736,0.88778,0.93064,0.75252,0.79775,0.47008,1.09402,0.0022285,0.0022285,0.0022285
159,5386.33,0.57596,0.55439,0.95218,0.91066,0.88472,0.93339,0.75509,0.79874,0.46012,1.09699,0.002179,0.002179,0.002179
160,5416.55,0.56585,0.55164,0.95044,0.91533,0.8766,0.932,0.75863,0.79693,0.46036,1.0945,0.0021295,0.0021295,0.0021295
161,5446.81,0.57412,0.55274,0.94946,0.8968,0.89318,0.93298,0.7589,0.79429,0.46074,1.086,0.00208,0.00208,0.00208
162,5477.13,0.56601,0.55013,0.94884,0.9079,0.87637,0.93131,0.75706,0.79531,0.4601,1.09225,0.0020305,0.0020305,0.0020305
163,5513.07,0.57004,0.54974,0.94965,0.90505,0.88067,0.93114,0.75648,0.79589,0.46238,1.08953,0.001981,0.001981,0.001981
164,5543.29,0.56131,0.53943,0.94277,0.90013,0.87278,0.92971,0.75687,0.79201,0.46656,1.08842,0.0019315,0.0019315,0.0019315
165,5573.7,0.56964,0.54154,0.9461,0.89734,0.87672,0.93034,0.75541,0.79588,0.46939,1.09289,0.001882,0.001882,0.001882
166,5603.93,0.56358,0.53848,0.94388,0.88941,0.89027,0.93025,0.75502,0.79632,0.46839,1.08994,0.0018325,0.0018325,0.0018325
167,5634.03,0.56261,0.5411,0.94587,0.87698,0.89616,0.92939,0.75511,0.79553,0.4727,1.08568,0.001783,0.001783,0.001783
168,5673.51,0.55807,0.53607,0.94388,0.88428,0.88922,0.92996,0.75432,0.79242,0.4744,1.07712,0.0017335,0.0017335,0.0017335
169,5704.03,0.56078,0.53237,0.94289,0.86598,0.90525,0.92942,0.75661,0.79276,0.47238,1.08113,0.001684,0.001684,0.001684
170,5734.4,0.55701,0.53031,0.94072,0.8734,0.90336,0.92928,0.75726,0.7915,0.47149,1.08001,0.0016345,0.0016345,0.0016345
171,5764.86,0.55521,0.53325,0.93907,0.8868,0.8967,0.92861,0.75747,0.79009,0.47186,1.07422,0.001585,0.001585,0.001585
172,5794.84,0.55076,0.52457,0.93948,0.88017,0.89453,0.92932,0.75668,0.78732,0.47051,1.0747,0.0015355,0.0015355,0.0015355
173,5824.98,0.54779,0.52304,0.94005,0.89472,0.89533,0.92947,0.75951,0.78338,0.46835,1.07221,0.001486,0.001486,0.001486
174,5855.05,0.552,0.51814,0.9375,0.91016,0.87711,0.9314,0.76248,0.78033,0.4673,1.06951,0.0014365,0.0014365,0.0014365
175,5885.3,0.54917,0.52548,0.93893,0.89959,0.8797,0.93152,0.7631,0.78165,0.46977,1.06822,0.001387,0.001387,0.001387
176,5915.65,0.54348,0.52537,0.93987,0.87959,0.90342,0.93108,0.76005,0.7808,0.46925,1.06935,0.0013375,0.0013375,0.0013375
177,5945.83,0.55251,0.52695,0.94319,0.88817,0.89986,0.92995,0.75957,0.77735,0.46935,1.06975,0.001288,0.001288,0.001288
178,5976.15,0.54748,0.52238,0.93886,0.8892,0.89712,0.93061,0.75919,0.77924,0.46782,1.07205,0.0012385,0.0012385,0.0012385
179,6006.22,0.54307,0.5171,0.93955,0.91714,0.87658,0.9325,0.76283,0.77461,0.46703,1.06896,0.001189,0.001189,0.001189
180,6036.54,0.54267,0.51435,0.93848,0.88571,0.90292,0.93205,0.76124,0.77499,0.46593,1.07282,0.0011395,0.0011395,0.0011395
181,6066.87,0.53591,0.51043,0.9351,0.88948,0.89431,0.93254,0.76107,0.77633,0.46876,1.07434,0.00109,0.00109,0.00109
182,6097.24,0.53696,0.51316,0.93373,0.88425,0.89687,0.93095,0.76082,0.77675,0.46847,1.07451,0.0010405,0.0010405,0.0010405
183,6127.78,0.53717,0.50784,0.93522,0.87372,0.90529,0.93183,0.75998,0.77703,0.47017,1.07347,0.000991,0.000991,0.000991
184,6158.17,0.54073,0.51214,0.93683,0.91382,0.86591,0.93039,0.7589,0.77819,0.46949,1.07284,0.0009415,0.0009415,0.0009415
185,6188.46,0.53445,0.507,0.93234,0.88435,0.89724,0.93034,0.75872,0.77976,0.46943,1.07516,0.000892,0.000892,0.000892
186,6219.97,0.53038,0.50316,0.93346,0.87982,0.90277,0.93153,0.76067,0.77797,0.46655,1.07328,0.0008425,0.0008425,0.0008425
187,6256.56,0.53068,0.50176,0.93104,0.89414,0.89075,0.93158,0.7615,0.77665,0.46724,1.074,0.000793,0.000793,0.000793
