epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,2948.33,1.50102,2.36067,1.76512,0.21214,0.50731,0.18435,0.10558,1.70401,2.43148,2.20547,0.000901,0.000901,0.000901
17,3042.25,1.49337,2.33794,1.74897,0.2022,0.51971,0.21923,0.1182,1.65315,2.18017,2.07317,0.0008944,0.0008944,0.0008944
18,3134.45,1.46664,2.31039,1.73473,0.21298,0.62894,0.24028,0.13429,1.56636,2.04465,1.95723,0.0008878,0.0008878,0.0008878
19,3500.06,1.45374,2.29524,1.72892,0.21319,0.61396,0.22894,0.1358,1.5694,2.02057,1.95465,0.0008812,0.0008812,0.0008812
20,3630.18,1.45803,2.26324,1.70662,0.21632,0.61407,0.24494,0.14082,1.57691,2.09516,1.99825,0.0008746,0.0008746,0.0008746
21,3780.6,1.43735,2.25441,1.69177,0.22885,0.62715,0.24987,0.14165,1.57458,2.05857,1.94484,0.000868,0.000868,0.000868
22,3864.27,1.43222,2.26422,1.69631,0.22327,0.56818,0.23609,0.1346,1.59033,2.12258,1.97497,0.0008614,0.0008614,0.0008614
23,3976.76,1.43789,2.24257,1.69555,0.25714,0.5652,0.2859,0.15921,1.63688,2.11207,1.99826,0.0008548,0.0008548,0.0008548
24,4067.54,1.41403,2.22796,1.68235,0.2711,0.67975,0.3214,0.18159,1.54501,1.86612,1.91697,0.0008482,0.0008482,0.0008482
25,4209.75,1.41716,2.23838,1.69539,0.2579,0.64481,0.30117,0.17026,1.54858,1.91965,1.91122,0.0008416,0.0008416,0.0008416
26,4320.96,1.38927,2.18206,1.65258,0.24282,0.61649,0.27724,0.16021,1.52445,1.90336,1.87645,0.000835,0.000835,0.000835
27,4462.14,1.3966,2.19002,1.66906,0.27159,0.60085,0.29352,0.17244,1.55906,1.86092,1.93412,0.0008284,0.0008284,0.0008284
28,4609.83,1.38093,2.17233,1.64652,0.29731,0.59708,0.32563,0.19843,1.46917,1.79726,1.81216,0.0008218,0.0008218,0.0008218
29,4732.37,1.39079,2.1673,1.65105,0.29607,0.67512,0.31853,0.18836,1.48545,1.788,1.82344,0.0008152,0.0008152,0.0008152
30,4862.81,1.38802,2.15376,1.64279,0.30878,0.63673,0.34724,0.20476,1.48784,1.76769,1.82149,0.0008086,0.0008086,0.0008086
31,4980.42,1.37208,2.136,1.63222,0.30908,0.6383,0.34335,0.19731,1.49389,1.80259,1.83571,0.000802,0.000802,0.000802
32,5185.63,1.3876,2.12425,1.62315,0.31966,0.60978,0.32925,0.18792,1.54639,1.78829,1.87214,0.0007954,0.0007954,0.0007954
33,5410.47,1.36571,2.11927,1.6223,0.30634,0.66944,0.36496,0.21249,1.49197,1.70442,1.81249,0.0007888,0.0007888,0.0007888
34,5646.12,1.35758,2.11721,1.62049,0.32597,0.64562,0.3632,0.21546,1.44306,1.68063,1.76994,0.0007822,0.0007822,0.0007822
35,5761.13,1.3351,2.07326,1.59414,0.32853,0.67441,0.38471,0.22005,1.47036,1.68845,1.78072,0.0007756,0.0007756,0.0007756
36,5926.94,1.34762,2.0888,1.60256,0.31196,0.65094,0.35834,0.21216,1.48664,1.74028,1.79517,0.000769,0.000769,0.000769
37,6026.87,1.3378,2.07127,1.60081,0.32197,0.67806,0.38382,0.22863,1.42868,1.65903,1.74255,0.0007624,0.0007624,0.0007624
38,6246.88,1.3455,2.07495,1.60099,0.34391,0.58902,0.38143,0.22365,1.48407,1.68209,1.80816,0.0007558,0.0007558,0.0007558
39,6375.84,1.33023,2.04853,1.58083,0.30072,0.69058,0.34942,0.20951,1.45774,1.72724,1.77754,0.0007492,0.0007492,0.0007492
40,6544.18,1.3307,2.03948,1.58305,0.34338,0.6537,0.38309,0.22372,1.43713,1.64218,1.75552,0.0007426,0.0007426,0.0007426
41,6688.76,1.30003,2.01587,1.57118,0.31901,0.66587,0.38544,0.22448,1.42723,1.64598,1.74321,0.000736,0.000736,0.000736
42,6919.8,1.31735,2.03592,1.5857,0.35019,0.64441,0.40645,0.2406,1.43179,1.5758,1.74692,0.0007294,0.0007294,0.0007294
43,7065.93,1.3119,2.01163,1.5693,0.36632,0.63758,0.41985,0.25599,1.40623,1.55616,1.71737,0.0007228,0.0007228,0.0007228
44,7144.38,1.33454,2.02156,1.56656,0.36292,0.62994,0.43026,0.25553,1.43576,1.59399,1.74289,0.0007162,0.0007162,0.0007162
45,7278.41,1.30608,1.99751,1.5668,0.38335,0.69568,0.41945,0.24509,1.45486,1.55477,1.75878,0.0007096,0.0007096,0.0007096
46,7372.68,1.29098,1.98475,1.55586,0.38326,0.64029,0.43417,0.25591,1.44552,1.54791,1.75769,0.000703,0.000703,0.000703
47,7500.23,1.28505,1.96463,1.54844,0.41428,0.64996,0.47043,0.28073,1.41767,1.48949,1.71785,0.0006964,0.0006964,0.0006964
48,7618.79,1.31516,1.99421,1.56884,0.38352,0.65716,0.45785,0.28415,1.38443,1.51947,1.69915,0.0006898,0.0006898,0.0006898
49,7720.85,1.28462,1.95383,1.53818,0.38514,0.66251,0.43481,0.26611,1.40761,1.56631,1.72105,0.0006832,0.0006832,0.0006832
50,7833.3,1.29372,1.95692,1.55408,0.43795,0.67111,0.49353,0.2907,1.40747,1.41738,1.72214,0.0006766,0.0006766,0.0006766
51,8141.34,1.27722,1.93935,1.5318,0.44498,0.60155,0.47497,0.29378,1.38187,1.4568,1.68475,0.00067,0.00067,0.00067
52,8288.08,1.28152,1.93343,1.53135,0.36968,0.635,0.42696,0.26449,1.39103,1.56918,1.70898,0.0006634,0.0006634,0.0006634
53,8431.11,1.29003,1.94579,1.54087,0.45424,0.62562,0.50679,0.31374,1.37751,1.4183,1.67094,0.0006568,0.0006568,0.0006568
54,8610.24,1.28605,1.93718,1.54065,0.43583,0.65646,0.53363,0.32192,1.36033,1.41893,1.66837,0.0006502,0.0006502,0.0006502
55,8758.66,1.26347,1.9109,1.53294,0.43254,0.64393,0.4928,0.30057,1.43694,1.48387,1.74853,0.0006436,0.0006436,0.0006436
56,8933.25,1.26936,1.91774,1.54404,0.47005,0.62819,0.53746,0.32684,1.38682,1.38177,1.69279,0.000637,0.000637,0.000637
57,9048.27,1.25323,1.89951,1.52994,0.47967,0.62418,0.52253,0.32192,1.39458,1.43923,1.70088,0.0006304,0.0006304,0.0006304
58,9259.77,1.26175,1.90178,1.52763,0.42546,0.66098,0.51554,0.31095,1.39653,1.41145,1.71148,0.0006238,0.0006238,0.0006238
59,9379.17,1.27659,1.90006,1.51552,0.41419,0.6246,0.51434,0.3181,1.37669,1.45524,1.66811,0.0006172,0.0006172,0.0006172
60,9501.04,1.25748,1.88006,1.50363,0.4517,0.6125,0.49127,0.29983,1.40985,1.53375,1.72505,0.0006106,0.0006106,0.0006106
61,9641.21,1.25016,1.87846,1.52081,0.48906,0.60179,0.53043,0.32607,1.37349,1.39045,1.66502,0.000604,0.000604,0.000604
62,9768.74,1.2599,1.88012,1.51903,0.45954,0.61085,0.52479,0.32665,1.38258,1.40894,1.67346,0.0005974,0.0005974,0.0005974
63,9895.31,1.24957,1.85739,1.50809,0.48874,0.62002,0.55727,0.34971,1.36234,1.36368,1.67431,0.0005908,0.0005908,0.0005908
64,10049.5,1.25634,1.86381,1.50808,0.52437,0.6325,0.58324,0.36488,1.35006,1.30795,1.65226,0.0005842,0.0005842,0.0005842
65,10266.6,1.23997,1.84714,1.4915,0.44814,0.6483,0.53572,0.33443,1.38836,1.43639,1.67783,0.0005776,0.0005776,0.0005776
66,10396.3,1.25969,1.86824,1.5072,0.48788,0.62315,0.55565,0.34962,1.35422,1.3481,1.64463,0.000571,0.000571,0.000571
67,10673.5,1.23791,1.85976,1.50916,0.4995,0.65368,0.59269,0.36627,1.36443,1.27112,1.66831,0.0005644,0.0005644,0.0005644
68,10901.9,1.24035,1.8306,1.48363,0.47867,0.58437,0.54134,0.3401,1.35401,1.38493,1.64568,0.0005578,0.0005578,0.0005578
69,10983.7,1.23295,1.81427,1.47895,0.50716,0.58489,0.56307,0.35282,1.35398,1.30077,1.64197,0.0005512,0.0005512,0.0005512
70,11097.4,1.24504,1.83739,1.49206,0.49684,0.60108,0.56576,0.35556,1.35376,1.34224,1.64847,0.0005446,0.0005446,0.0005446
71,11194.9,1.23062,1.8057,1.47819,0.50849,0.61151,0.56947,0.35982,1.3356,1.27907,1.61628,0.000538,0.000538,0.000538
72,11274.9,1.24726,1.83058,1.48598,0.46751,0.66713,0.57565,0.36094,1.3576,1.29983,1.63663,0.0005314,0.0005314,0.0005314
73,11423.5,1.22227,1.79844,1.47811,0.52901,0.6117,0.58375,0.36889,1.33032,1.25267,1.61993,0.0005248,0.0005248,0.0005248
74,11568.8,1.22614,1.80491,1.48054,0.53894,0.63053,0.59184,0.3702,1.33642,1.23592,1.63415,0.0005182,0.0005182,0.0005182
75,11781.2,1.21168,1.79766,1.49072,0.55388,0.59856,0.5931,0.37141,1.35094,1.30669,1.63337,0.0005116,0.0005116,0.0005116
76,11909.4,1.2067,1.78559,1.47505,0.54934,0.61679,0.59505,0.37374,1.32316,1.25725,1.61001,0.000505,0.000505,0.000505
77,12050.8,1.21509,1.78165,1.48188,0.55816,0.62493,0.62923,0.39398,1.33832,1.22408,1.62785,0.0004984,0.0004984,0.0004984
78,12258.5,1.21728,1.77995,1.48197,0.54475,0.63245,0.63177,0.40313,1.31273,1.19077,1.60557,0.0004918,0.0004918,0.0004918
79,12390.7,1.22476,1.77681,1.4742,0.58235,0.62973,0.63219,0.39894,1.3092,1.19852,1.60297,0.0004852,0.0004852,0.0004852
80,12533.7,1.21743,1.76459,1.47081,0.59578,0.63001,0.62772,0.40481,1.2968,1.17637,1.58745,0.0004786,0.0004786,0.0004786
81,12651.3,1.20898,1.76105,1.47272,0.57226,0.62945,0.61661,0.39354,1.32625,1.23154,1.60991,0.000472,0.000472,0.000472
82,13121.5,1.22156,1.77335,1.46084,0.56765,0.65077,0.6465,0.41403,1.31469,1.17103,1.60212,0.0004654,0.0004654,0.0004654
83,13369.1,1.19692,1.75128,1.46522,0.57467,0.65689,0.64451,0.41723,1.30023,1.16424,1.58665,0.0004588,0.0004588,0.0004588
84,13457.7,1.21554,1.76,1.46154,0.55883,0.66948,0.63589,0.41077,1.29059,1.17355,1.5895,0.0004522,0.0004522,0.0004522
85,13546.4,1.22281,1.75582,1.46066,0.58014,0.65321,0.65136,0.41599,1.30697,1.1452,1.59915,0.0004456,0.0004456,0.0004456
86,13805.1,1.20752,1.74782,1.45696,0.61702,0.62967,0.66255,0.42868,1.28005,1.13036,1.57463,0.000439,0.000439,0.000439
87,13996.3,1.18577,1.72465,1.44064,0.55723,0.70483,0.65234,0.41483,1.31008,1.14063,1.59252,0.0004324,0.0004324,0.0004324
88,14094.9,1.19071,1.73775,1.45052,0.57823,0.64467,0.63955,0.41024,1.29079,1.16085,1.57777,0.0004258,0.0004258,0.0004258
89,14237.1,1.19678,1.73084,1.45052,0.58173,0.6704,0.65129,0.41181,1.30884,1.12933,1.58964,0.0004192,0.0004192,0.0004192
90,14336.4,1.20283,1.73951,1.45144,0.56563,0.68603,0.6634,0.42883,1.29601,1.13327,1.58481,0.0004126,0.0004126,0.0004126
91,14444.7,1.19271,1.72593,1.45272,0.59854,0.67688,0.6778,0.44335,1.27854,1.10446,1.57813,0.000406,0.000406,0.000406
92,14568.6,1.17431,1.70254,1.43732,0.63712,0.63916,0.67203,0.43631,1.30028,1.09745,1.58763,0.0003994,0.0003994,0.0003994
93,14773.4,1.1975,1.70976,1.44137,0.63448,0.65275,0.67499,0.43927,1.27963,1.08555,1.56484,0.0003928,0.0003928,0.0003928
94,14881.8,1.19689,1.7149,1.44485,0.60809,0.65888,0.67745,0.43765,1.29446,1.08908,1.58089,0.0003862,0.0003862,0.0003862
95,15063.4,1.18823,1.70708,1.44057,0.62017,0.66685,0.67311,0.44254,1.27739,1.09695,1.55646,0.0003796,0.0003796,0.0003796
96,15201,1.16219,1.67115,1.43826,0.61755,0.66885,0.68925,0.45416,1.25888,1.07514,1.5444,0.000373,0.000373,0.000373
97,15294.7,1.16516,1.6716,1.42856,0.64965,0.62755,0.6728,0.43362,1.28613,1.08556,1.56783,0.0003664,0.0003664,0.0003664
98,15510.5,1.15822,1.67248,1.42702,0.62212,0.66663,0.6715,0.4364,1.28193,1.10448,1.56213,0.0003598,0.0003598,0.0003598
99,15716.8,1.17064,1.6627,1.43394,0.63621,0.64515,0.68379,0.45056,1.2766,1.07094,1.54947,0.0003532,0.0003532,0.0003532
100,15841.2,1.18548,1.67702,1.42794,0.62756,0.67658,0.69566,0.45904,1.26305,1.04976,1.54675,0.0003466,0.0003466,0.0003466
101,15959.1,1.16303,1.66265,1.42643,0.64079,0.66724,0.69436,0.45089,1.27224,1.0571,1.55517,0.00034,0.00034,0.00034
102,16106.6,1.17244,1.68671,1.43786,0.67203,0.65071,0.7015,0.45902,1.28496,1.06048,1.56783,0.0003334,0.0003334,0.0003334
103,16313.1,1.16914,1.6763,1.428,0.64266,0.67034,0.6981,0.4618,1.27148,1.05289,1.55354,0.0003268,0.0003268,0.0003268
104,16434.3,1.15608,1.64537,1.41487,0.67607,0.66786,0.70962,0.46711,1.2563,1.03973,1.5412,0.0003202,0.0003202,0.0003202
105,16553.9,1.15922,1.65276,1.42264,0.65506,0.66789,0.70291,0.45871,1.27722,1.05274,1.56018,0.0003136,0.0003136,0.0003136
106,16656.2,1.15437,1.6445,1.41257,0.70002,0.6659,0.70732,0.46196,1.26846,1.03134,1.54735,0.000307,0.000307,0.000307
107,16790.7,1.18241,1.6703,1.42336,0.66395,0.65352,0.70306,0.46057,1.26815,1.05233,1.55425,0.0003004,0.0003004,0.0003004
108,16888,1.14396,1.6301,1.41771,0.65604,0.67404,0.7162,0.46962,1.26911,1.02509,1.55193,0.0002938,0.0002938,0.0002938
109,17009.7,1.15701,1.6403,1.41582,0.6688,0.68707,0.72209,0.47327,1.26316,1.00906,1.54058,0.0002872,0.0002872,0.0002872
110,17137.5,1.15249,1.63552,1.42009,0.66516,0.67415,0.72616,0.47486,1.26949,1.01253,1.55122,0.0002806,0.0002806,0.0002806
111,17257.4,1.15022,1.63373,1.4143,0.67513,0.67721,0.72903,0.4841,1.24475,0.9879,1.52354,0.000274,0.000274,0.000274
112,17471.2,1.14898,1.63444,1.4044,0.69183,0.67494,0.72984,0.48762,1.24224,0.99779,1.51952,0.0002674,0.0002674,0.0002674
113,17561.1,1.16409,1.63648,1.4084,0.67249,0.67159,0.72226,0.48318,1.23843,1.02141,1.51579,0.0002608,0.0002608,0.0002608
114,17701,1.14547,1.61295,1.42128,0.64948,0.70712,0.72388,0.47901,1.24665,1.01095,1.52332,0.0002542,0.0002542,0.0002542
115,17808.6,1.14739,1.61223,1.41113,0.6459,0.70431,0.72632,0.48067,1.243,1.00106,1.51824,0.0002476,0.0002476,0.0002476
116,17972.6,1.15671,1.6405,1.42037,0.69442,0.65763,0.73147,0.48497,1.2579,1.00324,1.53165,0.000241,0.000241,0.000241
117,18078.2,1.13954,1.61139,1.40278,0.67297,0.70084,0.73436,0.48443,1.25527,0.99276,1.52939,0.0002344,0.0002344,0.0002344
118,18214,1.12727,1.58586,1.40363,0.67179,0.69151,0.74089,0.49248,1.24831,0.97793,1.52186,0.0002278,0.0002278,0.0002278
119,18354.8,1.12187,1.58277,1.40405,0.70137,0.66414,0.7388,0.48858,1.24681,0.9858,1.51847,0.0002212,0.0002212,0.0002212
120,18447,1.14024,1.59734,1.39825,0.66941,0.70918,0.7442,0.49539,1.23955,0.97269,1.51285,0.0002146,0.0002146,0.0002146
121,18563,1.12017,1.57186,1.39938,0.69311,0.68353,0.7422,0.49474,1.23574,0.98702,1.51291,0.000208,0.000208,0.000208
122,18747.3,1.15328,1.62045,1.41054,0.66741,0.71363,0.74767,0.50329,1.22501,0.96881,1.5015,0.0002014,0.0002014,0.0002014
123,18927.4,1.13817,1.5856,1.41248,0.69404,0.69886,0.74545,0.50045,1.23278,0.96506,1.50665,0.0001948,0.0001948,0.0001948
124,19160.4,1.13683,1.59494,1.39565,0.69279,0.70185,0.74659,0.50061,1.22377,0.95821,1.50176,0.0001882,0.0001882,0.0001882
125,19305.6,1.12668,1.57453,1.38916,0.69851,0.71024,0.74353,0.50031,1.22245,0.96483,1.50297,0.0001816,0.0001816,0.0001816
126,19464.8,1.10229,1.54392,1.3827,0.69897,0.71157,0.74923,0.5088,1.22386,0.94219,1.4991,0.000175,0.000175,0.000175
127,19572.5,1.12798,1.57358,1.39272,0.68796,0.72041,0.75248,0.50891,1.22822,0.94812,1.50579,0.0001684,0.0001684,0.0001684
128,19713.8,1.133,1.60112,1.39933,0.69373,0.70721,0.74433,0.50263,1.22265,0.95807,1.50035,0.0001618,0.0001618,0.0001618
129,19896,1.12365,1.56781,1.39718,0.67939,0.7225,0.74536,0.50394,1.22057,0.95906,1.50152,0.0001552,0.0001552,0.0001552
130,20022,1.12049,1.56621,1.39188,0.65211,0.72757,0.74237,0.50011,1.2234,0.95935,1.50479,0.0001486,0.0001486,0.0001486
131,20138.1,1.12944,1.56962,1.39265,0.67603,0.73194,0.75252,0.50839,1.2178,0.94054,1.49702,0.000142,0.000142,0.000142
132,20323.2,1.14028,1.5752,1.39036,0.6826,0.72037,0.75632,0.51011,1.21604,0.93563,1.49121,0.0001354,0.0001354,0.0001354
133,20436.9,1.11893,1.56918,1.38883,0.68242,0.73625,0.75644,0.5087,1.22409,0.94621,1.49588,0.0001288,0.0001288,0.0001288
134,20650,1.12556,1.57285,1.38482,0.70173,0.72325,0.75902,0.51071,1.2234,0.93655,1.4983,0.0001222,0.0001222,0.0001222
135,20764.4,1.12691,1.55391,1.38659,0.68114,0.73766,0.75986,0.51248,1.21509,0.94057,1.4903,0.0001156,0.0001156,0.0001156
136,21043.7,1.12606,1.5656,1.39869,0.70118,0.70786,0.7568,0.51218,1.21567,0.94155,1.48667,0.000109,0.000109,0.000109
137,21184.5,1.11808,1.56159,1.38407,0.70741,0.70587,0.75651,0.51353,1.21474,0.93438,1.4881,0.0001024,0.0001024,0.0001024
138,21342.9,1.10895,1.53969,1.38296,0.68908,0.7233,0.75712,0.51385,1.21262,0.93209,1.48976,9.58e-05,9.58e-05,9.58e-05
139,21422.3,1.10463,1.53962,1.37925,0.68252,0.72536,0.76108,0.51413,1.20681,0.9329,1.48679,8.92e-05,8.92e-05,8.92e-05
140,21562.7,1.11351,1.54986,1.38231,0.67908,0.74787,0.75989,0.51615,1.20524,0.93275,1.48338,8.26e-05,8.26e-05,8.26e-05
141,21707.6,0.95202,1.21203,1.26557,0.69652,0.7268,0.76455,0.51766,1.20873,0.92655,1.48253,7.6e-05,7.6e-05,7.6e-05
142,21939.2,0.94521,1.18412,1.25308,0.70255,0.73377,0.76393,0.51943,1.2116,0.92584,1.4864,6.94e-05,6.94e-05,6.94e-05
143,22030.7,0.944,1.16309,1.25367,0.72233,0.70888,0.76582,0.51906,1.20815,0.92157,1.48674,6.28e-05,6.28e-05,6.28e-05
144,22191,0.93375,1.1594,1.24753,0.71183,0.71859,0.76649,0.51788,1.21062,0.92058,1.48919,5.62e-05,5.62e-05,5.62e-05
145,22320.5,0.93436,1.14385,1.24926,0.70513,0.7289,0.76622,0.51908,1.20401,0.91741,1.48455,4.96e-05,4.96e-05,4.96e-05
146,22401.5,0.93472,1.15489,1.24271,0.71692,0.72664,0.76684,0.52238,1.1984,0.91322,1.48068,4.3e-05,4.3e-05,4.3e-05
147,22530.1,0.9279,1.13886,1.24621,0.71323,0.71608,0.76565,0.51972,1.20173,0.91255,1.48221,3.64e-05,3.64e-05,3.64e-05
148,22612.2,0.92636,1.13835,1.23966,0.715,0.72688,0.76757,0.52303,1.19714,0.90637,1.47772,2.98e-05,2.98e-05,2.98e-05
149,22697.3,0.9229,1.12955,1.25421,0.70379,0.73037,0.76851,0.5227,1.19836,0.90748,1.47886,2.32e-05,2.32e-05,2.32e-05
150,22780.1,0.92541,1.13344,1.24171,0.70971,0.72969,0.76892,0.52594,1.19519,0.90371,1.47698,1.66e-05,1.66e-05,1.66e-05
